x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,-0.05069392919540405,-0.12886250019073486,-0.1871170699596405,-0.22464704513549805,-0.22306066751480103,-0.26722773909568787,-0.23184597492218018,-0.19290509819984436,-0.25030961632728577,-0.2689250409603119,-0.2299935519695282,-0.1916404366493225,-0.2558722198009491,-0.2675480246543884,-0.22851037979125977,-0.18989112973213196,-0.24995553493499756,-0.25212809443473816,-0.21400368213653564,-0.18242666125297546,0.0,-0.12565919756889343,-0.19250506162643433,-0.18108245730400085,-0.1248847246170044,-0.23069658875465393,-0.1616760492324829,-0.12298375368118286,-0.11572903394699097,-0.1576429009437561,-0.07554230093955994,-0.047986775636672974,-0.04884767532348633,-0.06651154160499573,-0.00090789794921875,0.015177607536315918,0.007635235786437988,0.02318859100341797,0.06725525856018066,0.07629650831222534,0.06850135326385498,Rock
0.0,-0.035174429416656494,-0.0986429750919342,-0.15366339683532715,-0.19487515091896057,-0.18269973993301392,-0.25274142622947693,-0.22025474905967712,-0.1785239279270172,-0.21588551998138428,-0.26636096835136414,-0.22675734758377075,-0.18240994215011597,-0.23300880193710327,-0.26379555463790894,-0.2238692045211792,-0.18055176734924316,-0.24051648378372192,-0.2502362132072449,-0.2126467525959015,-0.18012022972106934,0.0,-0.13356366753578186,-0.21778666973114014,-0.2337513566017151,-0.204584002494812,-0.2836294174194336,-0.2317454218864441,-0.18312233686447144,-0.1643279492855072,-0.20952638983726501,-0.139479398727417,-0.10305953025817871,-0.09505948424339294,-0.11471617221832275,-0.0493471622467041,-0.02683544158935547,-0.028220832347869873,-0.019303202629089355,0.031852900981903076,0.048986732959747314,0.046643853187561035,Rock
0.0,-0.061442047357559204,-0.15607601404190063,-0.23020708560943604,-0.28261083364486694,-0.22603288292884827,-0.3440951108932495,-0.3177599459886551,-0.27402979135513306,-0.25553926825523376,-0.3733210861682892,-0.34316447377204895,-0.29775868356227875,-0.2696881592273712,-0.3944849818944931,-0.36447080969810486,-0.32083652913570404,-0.2663007974624634,-0.3773539513349533,-0.3610040098428726,-0.3247385174036026,0.0,-0.13320580124855042,-0.20625069737434387,-0.19876247644424438,-0.15050992369651794,-0.28498727083206177,-0.21231290698051453,-0.16249865293502808,-0.1577397882938385,-0.21508878469467163,-0.15095975995063782,-0.10369116067886353,-0.10239440202713013,-0.11902904510498047,-0.07887643575668335,-0.03639942407608032,-0.03529554605484009,-0.0055089592933654785,-0.0014101266860961914,0.019500732421875,0.024349212646484375,Rock
0.0,-0.054480552673339844,-0.13930350542068481,-0.20313599705696106,-0.24465495347976685,-0.2504865825176239,-0.31962457299232483,-0.2828008532524109,-0.23874542117118835,-0.2680095136165619,-0.30646049976348877,-0.2665141224861145,-0.223091721534729,-0.2640209496021271,-0.2926580607891083,-0.25446420907974243,-0.21114134788513184,-0.24995917081832886,-0.26702234148979187,-0.23214080929756165,-0.19724351167678833,0.0,-0.08611908555030823,-0.15182259678840637,-0.16966578364372253,-0.14073333144187927,-0.18154075741767883,-0.13759881258010864,-0.11061400175094604,-0.1111898124217987,-0.1444312334060669,-0.0800730288028717,-0.0636211633682251,-0.07004675269126892,-0.08936122059822083,-0.03288227319717407,-0.027535676956176758,-0.03848844766616821,-0.0312003493309021,0.014812231063842773,0.020528018474578857,0.016055405139923096,Rock
0.0,-0.044799089431762695,-0.12772181630134583,-0.19799834489822388,-0.2481011152267456,-0.19196537137031555,-0.2908281683921814,-0.3628390431404114,-0.41813884675502777,-0.20866864919662476,-0.339925080537796,-0.4204675406217575,-0.4753001928329468,-0.21173709630966187,-0.33975139260292053,-0.41936975717544556,-0.4779306948184967,-0.19876402616500854,-0.2962135970592499,-0.35469697415828705,-0.400761678814888,0.0,-0.09466367959976196,-0.14916303753852844,-0.17361655831336975,-0.17635110020637512,-0.15962105989456177,-0.1756506860256195,-0.18628302216529846,-0.1891859769821167,-0.09134683012962341,-0.06021896004676819,-0.03302159905433655,-0.010270148515701294,-0.00882747769355774,0.018525123596191406,0.03950336575508118,0.056900203227996826,0.08118933439254761,0.13527727127075195,0.17011839151382446,0.19517439603805542,Paper
0.0,-0.05820804834365845,-0.15225407481193542,-0.2301110327243805,-0.2809401750564575,-0.17974910140037537,-0.28388309478759766,-0.35397422313690186,-0.40621593594551086,-0.2043485939502716,-0.3479818105697632,-0.4296317994594574,-0.48427703976631165,-0.21658805012702942,-0.35290414094924927,-0.4314728379249573,-0.49036705493927,-0.21412023901939392,-0.3141441345214844,-0.36754119396209717,-0.40951843559741974,0.0,-0.1140708327293396,-0.16650420427322388,-0.15773218870162964,-0.11308422684669495,-0.19977299869060516,-0.22564971446990967,-0.2350759208202362,-0.23411870002746582,-0.13993439078330994,-0.1284731924533844,-0.11249157786369324,-0.0954919159412384,-0.06284791231155396,-0.04344794154167175,-0.029854148626327515,-0.02025061845779419,0.024540960788726807,0.06580948829650879,0.09694188833236694,0.12061822414398193,Paper
0.0,-0.057295382022857666,-0.14934104681015015,-0.22941523790359497,-0.2813352942466736,-0.17714887857437134,-0.27759143710136414,-0.345399409532547,-0.3935512453317642,-0.19728660583496094,-0.3420911431312561,-0.4238849878311157,-0.4785691201686859,-0.2052629292011261,-0.34435969591140747,-0.4236600995063782,-0.4839925467967987,-0.20023837685585022,-0.30143192410469055,-0.35268858075141907,-0.3946196287870407,0.0,-0.1034260094165802,-0.15538355708122253,-0.14845699071884155,-0.10968023538589478,-0.1837705671787262,-0.20439757406711578,-0.20335742831230164,-0.19159305095672607,-0.12134110927581787,-0.10764098167419434,-0.09175941348075867,-0.07120746374130249,-0.04073759913444519,-0.010519981384277344,0.010440170764923096,0.0263059139251709,0.050318747758865356,0.10131672024726868,0.13962629437446594,0.168910950422287,Paper
0.0,-0.0718960165977478,-0.15977418422698975,-0.22362908720970154,-0.267276793718338,-0.23617970943450928,-0.36082184314727783,-0.438732385635376,-0.4953188896179199,-0.23551687598228455,-0.39198553562164307,-0.4745464324951172,-0.5260171592235565,-0.22296005487442017,-0.35891294479370117,-0.43419086933135986,-0.48582497239112854,-0.195824533700943,-0.28741538524627686,-0.33555495738983154,-0.3727343678474426,0.0,-0.10305929183959961,-0.16307422518730164,-0.21116045117378235,-0.24629230797290802,-0.16050094366073608,-0.14892271161079407,-0.12564599514007568,-0.10715183615684509,-0.09181419014930725,-0.006138473749160767,0.049318552017211914,0.08653128147125244,-0.005315035581588745,0.09130340814590454,0.14544695615768433,0.18359112739562988,0.08747345209121704,0.18129903078079224,0.24013155698776245,0.28356415033340454,Paper
0.0,-0.08949387073516846,-0.19430267810821533,-0.27530771493911743,-0.3256552815437317,-0.2662416398525238,-0.4036690890789032,-0.4790259599685669,-0.531321108341217,-0.25579679012298584,-0.40726661682128906,-0.4856722056865692,-0.5353215038776398,-0.2306758165359497,-0.3652254641056061,-0.43665841221809387,-0.488813191652298,-0.19261395931243896,-0.28432536125183105,-0.3291063904762268,-0.3659798502922058,0.0,-0.08383631706237793,-0.12577521800994873,-0.16043108701705933,-0.20022419095039368,-0.11740633845329285,-0.06735849380493164,-0.01811954379081726,0.025552600622177124,-0.050881415605545044,0.06951496005058289,0.1543978750705719,0.21783998608589172,0.032390326261520386,0.1623707115650177,0.24307075142860413,0.30482837557792664,0.12296077609062195,0.25277653336524963,0.3324289619922638,0.39326992630958557,Paper
0.0,-0.08838129043579102,-0.20011359453201294,-0.28993719816207886,-0.33870089054107666,-0.2656470537185669,-0.3995538651943207,-0.4705236554145813,-0.5169888138771057,-0.2484644651412964,-0.3998178243637085,-0.474784791469574,-0.5185490548610687,-0.21846705675125122,-0.3516014814376831,-0.42179983854293823,-0.4717646837234497,-0.17695283889770508,-0.267461895942688,-0.31161606311798096,-0.3491761088371277,0.0,-0.08065265417098999,-0.11479264497756958,-0.15231937170028687,-0.2063242793083191,-0.11268001794815063,-0.048029541969299316,0.014322072267532349,0.0644487738609314,-0.05075418949127197,0.08625566959381104,0.1799033284187317,0.24518966674804688,0.0304182767868042,0.17246651649475098,0.2610781192779541,0.32457756996154785,0.12199115753173828,0.2514917850494385,0.33079516887664795,0.38872963190078735,Paper
0.0,-0.054078102111816406,-0.13621342182159424,-0.20283818244934082,-0.25125616788864136,-0.20462393760681152,-0.3332730233669281,-0.4204443693161011,-0.48564523458480835,-0.21432846784591675,-0.38484734296798706,-0.4849383234977722,-0.5484055578708649,-0.21344298124313354,-0.36652639508247375,-0.4557318091392517,-0.516025185585022,-0.20019394159317017,-0.3082691729068756,-0.3677675127983093,-0.4146680235862732,0.0,-0.11479875445365906,-0.19031664729118347,-0.24580325186252594,-0.2797529250383377,-0.20412573218345642,-0.24498724937438965,-0.2494065761566162,-0.248127281665802,-0.13648486137390137,-0.11530402302742004,-0.08925393223762512,-0.06718429923057556,-0.04415160417556763,0.006951510906219482,0.04507908225059509,0.07296368479728699,0.05829319357872009,0.12351921200752258,0.16907623410224915,0.20140430331230164,Paper
0.0,-0.020823776721954346,-0.07794696092605591,-0.12225896120071411,-0.15018188953399658,-0.14519089460372925,-0.24959611892700195,-0.32301297783851624,-0.3811599612236023,-0.17280817031860352,-0.2999057173728943,-0.3925694227218628,-0.4635467529296875,-0.1867908239364624,-0.29475247859954834,-0.36639654636383057,-0.4184587895870209,-0.18717974424362183,-0.2758582830429077,-0.3269161283969879,-0.37170839309692383,0.0,-0.1152077317237854,-0.22020208835601807,-0.304135262966156,-0.36982153356075287,-0.23311561346054077,-0.31650233268737793,-0.3646584153175354,-0.40282079577445984,-0.17126336693763733,-0.2351265251636505,-0.27679845690727234,-0.3083752393722534,-0.08712565898895264,-0.10998088121414185,-0.11049723625183105,-0.1113818883895874,0.008430838584899902,0.007144927978515625,0.013120293617248535,0.01678788661956787,Paper
0.0,0.0033335089683532715,-0.030932068824768066,-0.057256221771240234,-0.07088810205459595,-0.09875732660293579,-0.17982155084609985,-0.23716890811920166,-0.28153908252716064,-0.1490345001220703,-0.2626035809516907,-0.33849436044692993,-0.392783522605896,-0.18787550926208496,-0.311725378036499,-0.39596664905548096,-0.4570608139038086,-0.21043014526367188,-0.31631696224212646,-0.3799246549606323,-0.43151235580444336,0.0,-0.12763071060180664,-0.2451220154762268,-0.3448060154914856,-0.4173837900161743,-0.2820828855037689,-0.4048488140106201,-0.47553399205207825,-0.532070517539978,-0.23514404892921448,-0.3593553602695465,-0.4348108768463135,-0.48929744958877563,-0.15925514698028564,-0.24485832452774048,-0.29360711574554443,-0.32911568880081177,-0.06296664476394653,-0.1006021499633789,-0.1151268482208252,-0.1286768913269043,Paper
0.0,0.05967068672180176,0.07674664258956909,0.0819970965385437,0.08974206447601318,0.006247401237487793,-0.014186441898345947,-0.026310741901397705,-0.037187159061431885,-0.05517095327377319,-0.08538621664047241,-0.1071367859840393,-0.12432974576950073,-0.11096322536468506,-0.16742923855781555,-0.20655709505081177,-0.23542004823684692,-0.15738949179649353,-0.22509035468101501,-0.26637351512908936,-0.2991955578327179,0.0,-0.08360368013381958,-0.19825530052185059,-0.29753226041793823,-0.37397557497024536,-0.2958464026451111,-0.4190239906311035,-0.5017459690570831,-0.5645885169506073,-0.28855615854263306,-0.4337384104728699,-0.5291944444179535,-0.6037224531173706,-0.24849861860275269,-0.38036665320396423,-0.4623129069805145,-0.5269595384597778,-0.17822128534317017,-0.2641483545303345,-0.31808775663375854,-0.3659876585006714,Paper
0.0,-0.08270221948623657,-0.18293946981430054,-0.25555717945098877,-0.3041677474975586,-0.23380392789840698,-0.34357258677482605,-0.40723076462745667,-0.45680493116378784,-0.24506700038909912,-0.386252224445343,-0.4618358314037323,-0.516775518655777,-0.2413235902786255,-0.33764415979385376,-0.3007580041885376,-0.26149803400039673,-0.22493427991867065,-0.2921525239944458,-0.2634935975074768,-0.23060977458953857,0.0,-0.1032710075378418,-0.1292230486869812,-0.09070932865142822,-0.030450522899627686,-0.17196008563041687,-0.24636051058769226,-0.29604068398475647,-0.33608734607696533,-0.10139608383178711,-0.0402834415435791,0.00894927978515625,0.03831768035888672,-0.022364377975463867,0.03652530908584595,0.05048602819442749,0.047621846199035645,0.055409789085388184,0.09605801105499268,0.104500412940979,0.09731841087341309,Scissors
0.0,-0.08610600233078003,-0.1889769434928894,-0.25819724798202515,-0.29928821325302124,-0.24002200365066528,-0.3567454516887665,-0.42682474851608276,-0.48182833194732666,-0.24284136295318604,-0.3807111084461212,-0.4595416486263275,-0.5185212194919586,-0.2295657992362976,-0.33438706398010254,-0.29898619651794434,-0.2609144449234009,-0.20404160022735596,-0.2807827591896057,-0.2552528977394104,-0.22420382499694824,0.0,-0.09264171123504639,-0.1072537899017334,-0.0598260760307312,0.003092348575592041,-0.13999783992767334,-0.19357800483703613,-0.23167437314987183,-0.26301127672195435,-0.0673288106918335,0.0009441971778869629,0.053169965744018555,0.08792579174041748,0.012209534645080566,0.07634115219116211,0.07531410455703735,0.06042051315307617,0.08858078718185425,0.1387540102005005,0.1305922269821167,0.10751837491989136,Scissors
0.0,-0.06337320804595947,-0.15550702810287476,-0.23478376865386963,-0.28578829765319824,-0.1944231390953064,-0.2966179847717285,-0.35526084899902344,-0.3991144299507141,-0.20259106159210205,-0.3474915027618408,-0.44012513756752014,-0.5066016316413879,-0.20288866758346558,-0.32653146982192993,-0.29320836067199707,-0.2510242462158203,-0.19087845087051392,-0.2829363942146301,-0.2548113465309143,-0.21953225135803223,0.0,-0.10769659280776978,-0.15559536218643188,-0.11614930629730225,-0.062440335750579834,-0.20907926559448242,-0.30997058749198914,-0.3820275664329529,-0.44180676341056824,-0.14874285459518433,-0.16426193714141846,-0.16529113054275513,-0.16660699248313904,-0.06941491365432739,-0.037378549575805664,-0.006593763828277588,-0.005388736724853516,0.013326048851013184,0.05076509714126587,0.06275534629821777,0.05117952823638916,Scissors
0.0,-0.04364269971847534,-0.1274976134300232,-0.2018173336982727,-0.25531262159347534,-0.15912741422653198,-0.234991192817688,-0.28274664282798767,-0.31914862990379333,-0.17818957567214966,-0.3140326738357544,-0.3994922935962677,-0.45894455909729004,-0.18787086009979248,-0.3049888610839844,-0.27834171056747437,-0.23907268047332764,-0.18402069807052612,-0.26565760374069214,-0.2409043312072754,-0.2060367465019226,0.0,-0.11961138248443604,-0.18574774265289307,-0.15673625469207764,-0.10362178087234497,-0.23519831895828247,-0.3474873900413513,-0.4254050850868225,-0.49013373255729675,-0.17414933443069458,-0.19860422611236572,-0.19897329807281494,-0.2078699767589569,-0.09348797798156738,-0.08056497573852539,-0.037152886390686035,-0.02192586660385132,-0.00511401891708374,0.017268478870391846,0.03877747058868408,0.03774493932723999,Scissors
0.0,0.015749692916870117,-0.021908938884735107,-0.08225655555725098,-0.1337088644504547,-0.028961241245269775,-0.06534671783447266,-0.08885115385055542,-0.111490398645401,-0.08259320259094238,-0.17062440514564514,-0.23492735624313354,-0.28829824924468994,-0.12755295634269714,-0.18991506099700928,-0.15743476152420044,-0.12100329995155334,-0.15962210297584534,-0.19428151845932007,-0.16551965475082397,-0.1371358335018158,0.0,-0.1116819977760315,-0.2155415415763855,-0.2658349871635437,-0.2832527160644531,-0.2590109705924988,-0.40211087465286255,-0.49842315912246704,-0.5672897696495056,-0.22373491525650024,-0.3477364182472229,-0.42271941900253296,-0.47894060611724854,-0.1652134656906128,-0.23314827680587769,-0.20361268520355225,-0.17341315746307373,-0.09300309419631958,-0.13849031925201416,-0.119870126247406,-0.10256928205490112,Scissors
0.0,-0.010073065757751465,-0.06814122200012207,-0.13781088590621948,-0.19698143005371094,-0.08368504047393799,-0.14243358373641968,-0.17681825160980225,-0.20169371366500854,-0.12502598762512207,-0.23971766233444214,-0.3163217008113861,-0.36908677220344543,-0.16172242164611816,-0.2568471431732178,-0.23516976833343506,-0.20304203033447266,-0.18475836515426636,-0.24297469854354858,-0.2221217155456543,-0.19589108228683472,0.0,-0.12606269121170044,-0.2236207127571106,-0.24915581941604614,-0.2380867600440979,-0.284479558467865,-0.4230729043483734,-0.5126867294311523,-0.5823033452033997,-0.23425698280334473,-0.32296526432037354,-0.3742871880531311,-0.4133247137069702,-0.16566425561904907,-0.22762715816497803,-0.19700247049331665,-0.1703917384147644,-0.08810746669769287,-0.13046252727508545,-0.11434221267700195,-0.10014611482620239,Scissors
0.0,-0.05002838373184204,-0.13965469598770142,-0.21432417631149292,-0.27175527811050415,-0.16341733932495117,-0.2751854658126831,-0.34694144129753113,-0.4056802988052368,-0.17594945430755615,-0.3241264224052429,-0.41324949264526367,-0.479952335357666,-0.18195074796676636,-0.3037824332714081,-0.2751469016075134,-0.23740309476852417,-0.18035805225372314,-0.26446282863616943,-0.23906296491622925,-0.20442360639572144,0.0,-0.11599189043045044,-0.18377470970153809,-0.16931861639022827,-0.12882238626480103,-0.2485678791999817,-0.3091840147972107,-0.3512226641178131,-0.38542211055755615,-0.1868574023246765,-0.1895090937614441,-0.17677462100982666,-0.17541372776031494,-0.10672891139984131,-0.09261846542358398,-0.05967646837234497,-0.053418636322021484,-0.016415417194366455,-0.0008475780487060547,0.01459115743637085,0.01039886474609375,Scissors
0.0,-0.062200963497161865,-0.15369707345962524,-0.22726339101791382,-0.281160831451416,-0.18709516525268555,-0.3004109263420105,-0.37139004468917847,-0.4310968816280365,-0.20013517141342163,-0.3494871258735657,-0.4346913695335388,-0.4991840422153473,-0.20362776517868042,-0.3187057673931122,-0.2857200503349304,-0.24796289205551147,-0.1975499391555786,-0.2767888307571411,-0.2500697374343872,-0.2173091173171997,0.0,-0.1089368462562561,-0.16058433055877686,-0.1406717300415039,-0.09068763256072998,-0.2304651141166687,-0.2900383472442627,-0.32702499628067017,-0.35668933391571045,-0.16560858488082886,-0.14258122444152832,-0.11451143026351929,-0.09929037094116211,-0.08634144067764282,-0.050299108028411865,-0.024947822093963623,-0.02148449420928955,-0.002490997314453125,0.02708202600479126,0.039006948471069336,0.032282888889312744,Scissors
0.0,-0.08853840827941895,-0.19276756048202515,-0.2656118869781494,-0.31141000986099243,-0.2433861494064331,-0.36699378490448,-0.44254279136657715,-0.5066142678260803,-0.23964041471481323,-0.37724655866622925,-0.4482070505619049,-0.5036773383617401,-0.22216981649398804,-0.3297736644744873,-0.28737354278564453,-0.24733638763427734,-0.19487160444259644,-0.26974546909332275,-0.23861300945281982,-0.20633792877197266,0.0,-0.08302760124206543,-0.09812700748443604,-0.05139815807342529,0.010641336441040039,-0.1535746157169342,-0.16436296701431274,-0.17512118816375732,-0.18544495105743408,-0.09296965599060059,-0.009188294410705566,0.056414902210235596,0.09737688302993774,-0.01947653293609619,0.06529653072357178,0.07298409938812256,0.05159151554107666,0.05822014808654785,0.12883925437927246,0.1279059648513794,0.09859609603881836,Scissors
0.0,-0.09879183769226074,-0.20350873470306396,-0.27256321907043457,-0.308862566947937,-0.2727431654930115,-0.3950284719467163,-0.471879780292511,-0.538329541683197,-0.24681496620178223,-0.36576664447784424,-0.42498570680618286,-0.4739721417427063,-0.20598691701889038,-0.27881497144699097,-0.23177188634872437,-0.19804590940475464,-0.1587722897529602,-0.21161043643951416,-0.17909663915634155,-0.15467137098312378,0.0,-0.042798757553100586,-0.0027631521224975586,0.08499208092689514,0.16349360346794128,-0.03478333353996277,0.013940960168838501,0.040246784687042236,0.06519442796707153,0.0003942549228668213,0.16352954506874084,0.2674950063228607,0.3399489223957062,0.050057828426361084,0.21360346674919128,0.2076047956943512,0.16742601990699768,0.10245433449745178,0.23814436793327332,0.22791334986686707,0.18198922276496887,Scissors
0.0,-0.09868073463439941,-0.19442832469940186,-0.25238102674484253,-0.276918888092041,-0.25964754819869995,-0.3678496778011322,-0.4357414245605469,-0.49366551637649536,-0.23442387580871582,-0.3276126980781555,-0.369670033454895,-0.404849112033844,-0.1921038031578064,-0.24542218446731567,-0.19847512245178223,-0.16782528162002563,-0.14067775011062622,-0.17802178859710693,-0.14701521396636963,-0.12530016899108887,0.0,-0.03762322664260864,0.007560074329376221,0.09165537357330322,0.17542925477027893,-0.004577428102493286,0.06685766577720642,0.10451111197471619,0.13540449738502502,0.026986390352249146,0.2041405737400055,0.3106870949268341,0.3858533203601837,0.06851956248283386,0.25332048535346985,0.24197134375572205,0.19598433375358582,0.11319562792778015,0.2576657235622406,0.24362114071846008,0.1943245232105255,Scissors
0.0,-0.10343301296234131,-0.192704975605011,-0.24159175157546997,-0.2590638995170593,-0.26193177700042725,-0.36958450078964233,-0.4338461756706238,-0.4889349341392517,-0.23557668924331665,-0.3181398808956146,-0.3504805564880371,-0.38015684485435486,-0.19285893440246582,-0.2323923110961914,-0.18594807386398315,-0.16079223155975342,-0.14171600341796875,-0.16404712200164795,-0.1344779133796692,-0.11826014518737793,0.0,-0.021162599325180054,0.03366738557815552,0.12499997019767761,0.21474504470825195,0.0267331600189209,0.11389976739883423,0.16016113758087158,0.20117264986038208,0.05593770742416382,0.24180805683135986,0.35487091541290283,0.43594658374786377,0.09119012951850891,0.27155977487564087,0.25510621070861816,0.20629596710205078,0.12906837463378906,0.26923155784606934,0.2537776231765747,0.20586830377578735,Scissors
0.0,-0.09336835145950317,-0.18879234790802002,-0.25465065240859985,-0.29176706075668335,-0.2611933946609497,-0.37984439730644226,-0.45395535230636597,-0.5164816379547119,-0.2406354546546936,-0.35709381103515625,-0.41514599323272705,-0.4625456929206848,-0.20556968450546265,-0.27699923515319824,-0.22847247123718262,-0.19388335943222046,-0.16213136911392212,-0.21038854122161865,-0.17569857835769653,-0.15128344297409058,0.0,-0.03730243444442749,-0.00850650668144226,0.0664447546005249,0.13929611444473267,-0.03577163815498352,-0.021950483322143555,-0.020302802324295044,-0.018777281045913696,-0.0003266334533691406,0.14214026927947998,0.2314164638519287,0.2906584143638611,0.04695215821266174,0.1957346796989441,0.1898978352546692,0.15142911672592163,0.09625667333602905,0.2214806079864502,0.21159356832504272,0.16927212476730347,Scissors
